;accordion;airplanes;anchor;ant;BACKGROUND_Google;barrel;bass;beaver;binocular;bonsai;brain;brontosaurus;buddha;butterfly;camera;cannon;car_side;ceiling_fan;cellphone;chair;chandelier;cougar_body;cougar_face;crab;crayfish;crocodile;crocodile_head;cup;dalmatian;dollar_bill;dolphin;dragonfly;electric_guitar;elephant;emu;euphonium;ewer;Faces;Faces_easy;ferry;flamingo;flamingo_head;garfield;gerenuk;gramophone;grand_piano;hawksbill;headphone;hedgehog;helicopter;ibis;inline_skate;joshua_tree;kangaroo;ketch;lamp;laptop;Leopards;llama;lobster;lotus;mandolin;mayfly;menorah;metronome;minaret;Motorbikes;nautilus;octopus;okapi;pagoda;panda;pigeon;pizza;platypus;pyramid;revolver;rhino;rooster;saxophone;schooner;scissors;scorpion;sea_horse;snoopy;soccer_ball;stapler;starfish;stegosaurus;stop_sign;strawberry;sunflower;tick;trilobite;umbrella;watch;water_lilly;wheelchair;wild_cat;windsor_chair;wrench;yin_yang;All
brain;0.0;0.0;;;0.0157894736842;;;0.0;0.0;0.0;0.21875;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00437397484964
brontosaurus;0.0;0.00925925925926;;;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0789473684211;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.00961538461538;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00613496932515;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00300710770913
buddha;0.0;0.00308641975309;;;0.0263157894737;;;0.0;0.0;0.0;0.0;;0.15625;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714286;;0.0;;0.0;0.00437397484964
butterfly;0.0;0.00308641975309;;;0.0210526315789;;;0.0;0.0;0.0178571428571;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0416666666667;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;0.0;0.0;0.0;0.0227272727273;0.0122699386503;0.0;0.0;0.0;0.0555555555556;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;;0.0294117647059;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00492072170585
camera;0.0;0.0154320987654;;;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00246036085293
cannon;0.0;0.00308641975309;;;0.0157894736842;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0263157894737;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0333333333333;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016393442623;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00613496932515;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00355385456534
car_side;0.0;0.0123456790123;;;0.00526315789474;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.210526315789;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0409836065574;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00306748466258;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00519409513395
ceiling_fan;0.0;0.00617283950617;;;0.0105263157895;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0416666666667;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0416666666667;0.0;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00273373428103
cellphone;0.0;0.00617283950617;;;0.00526315789474;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00306748466258;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00164024056862
chair;0.0333333333333;0.00925925925926;;;0.00526315789474;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0208333333333;0.0;0.0;;0.0;;0.0;0.00328048113723
chandelier;0.0;0.00617283950617;;;0.0315789473684;;;0.0;0.0;0.0178571428571;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0526315789474;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0227272727273;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0208333333333;0.0;0.0;;0.0;;0.0;0.00519409513395
cougar_body;0.0;0.0;;;0.0;;;0.0;0.0;0.0178571428571;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0;0.025;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0909090909091;;0.0;;0.0;0.0;0.0;0.0;0.00613496932515;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00191361399672
cougar_face;0.0;0.0;;;0.0105263157895;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.210526315789;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0245901639344;0.0;;0.0357142857143;0.0;0.0;0.0;;0.0;0.0;0.0;0.03125;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0454545454545;;0.0;;0.0;0.0;0.0;0.0;0.00306748466258;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.025;0.0;0.0104166666667;0.0;0.0;;0.0;;0.0;0.00519409513395
crab;0.0;0.0;;;0.0210526315789;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0294117647059;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.00819672131148;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;0.0909090909091;0.0;0.0;0.0;0.0227272727273;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0122699386503;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00464734827775
crayfish;0.0;0.00617283950617;;;0.0157894736842;;;0.0;0.0;0.0535714285714;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.05;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0454545454545;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0227272727273;0.05;0.0;0.0;0.0;0.0;0.0555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00464734827775
crocodile;0.0;0.00308641975309;;;0.0105263157895;;;0.0;0.0;0.0178571428571;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.0144230769231;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.03125;0.0;0.0;;0.0;0.0454545454545;0.0;0.0;0.0;0.0227272727273;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00613496932515;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00410060142154
crocodile_head;0.0;0.0;;;0.0210526315789;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0333333333333;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.025;0.0;0.0;0.0;0.0;;0.0;0.0454545454545;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00273373428103
cup;0.0;0.00308641975309;;;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0245901639344;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00613496932515;0.0;0.0;0.0;0.0;0.0;;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00246036085293
dalmatian;0.0;0.0;;;0.00526315789474;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0245901639344;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0294117647059;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0454545454545;;0.166666666667;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00410060142154
dollar_bill;0.0;0.0;;;0.00526315789474;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0263157894737;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.269230769231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00306748466258;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0208333333333;0.0;0.0;;0.0;;0.0;0.00355385456534
dolphin;0.0;0.0123456790123;;;0.0105263157895;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0245901639344;0.00480769230769;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0454545454545;;0.0;;0.0;0.0;0.0;0.0;0.00306748466258;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00355385456534
dragonfly;0.0;0.0154320987654;;;0.0105263157895;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0;0.025;0.0;0.0;0.0;0.0;;0.0;0.0;0.0208333333333;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00920245398773;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00355385456534
electric_guitar;0.0;0.00617283950617;;;0.0315789473684;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00819672131148;0.0;;0.0;0.0;0.0;0.0;;0.0166666666667;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.00613496932515;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.00328048113723
