;accordion;airplanes;anchor;ant;BACKGROUND_Google;barrel;bass;beaver;binocular;bonsai;brain;brontosaurus;buddha;butterfly;camera;cannon;car_side;ceiling_fan;cellphone;chair;chandelier;cougar_body;cougar_face;crab;crayfish;crocodile;crocodile_head;cup;dalmatian;dollar_bill;dolphin;dragonfly;electric_guitar;elephant;emu;euphonium;ewer;Faces;Faces_easy;ferry;flamingo;flamingo_head;garfield;gerenuk;gramophone;grand_piano;hawksbill;headphone;hedgehog;helicopter;ibis;inline_skate;joshua_tree;kangaroo;ketch;lamp;laptop;Leopards;llama;lobster;lotus;mandolin;mayfly;menorah;metronome;minaret;Motorbikes;nautilus;octopus;okapi;pagoda;panda;pigeon;pizza;platypus;pyramid;revolver;rhino;rooster;saxophone;schooner;scissors;scorpion;sea_horse;snoopy;soccer_ball;stapler;starfish;stegosaurus;stop_sign;strawberry;sunflower;tick;trilobite;umbrella;watch;water_lilly;wheelchair;wild_cat;windsor_chair;wrench;yin_yang;All
ewer;0.0;0.00909090909091;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0218579234973;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00382722799344
Faces;0.0;0.0121212121212;;0.0;0.0;;0.0;0.0;;0.0;0.0227272727273;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.219178082192;0.152941176471;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.03125;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.016393442623;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0555555555556;;0.0;0.0199562602515
Faces_easy;0.0;0.0242424242424;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.178082191781;0.264705882353;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;;0.0;;0.0;0.0109289617486;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0232367413887
ferry;0.0;0.0151515151515;;0.0;0.0224719101124;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0109289617486;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00382722799344
flamingo;0.0;0.0121212121212;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0357142857143;;0.0;0.0117647058824;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.09375;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0136612021858;0.0625;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00464734827775
flamingo_head;0.0;0.0181818181818;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0454545454545;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0117647058824;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.03125;0.00273373428103
garfield;0.0;0.0030303030303;;0.0;0.0168539325843;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.277777777778;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00246036085293
gerenuk;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0117647058824;;;;0.0;0.0;;0.0;0.0;;0.125;;0.0;;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00191361399672
gramophone;0.0;0.0151515151515;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.013698630137;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00246036085293
grand_piano;0.0;0.0393939393939;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.152173913043;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00628758884636
hawksbill;0.0;0.0;;0.0;0.0112359550562;;0.0;0.0;;0.0322580645161;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0384615384615;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.203703703704;;0.0416666666667;;0.0;;0.0;0.03125;0.0;0.0;0.0;0.0568181818182;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0238095238095;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0769230769231;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00738108255878
headphone;0.0;0.00909090909091;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.00588235294118;;;;0.0;0.0;;0.0217391304348;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00191361399672
hedgehog;0.0;0.0;;0.0;0.00561797752809;;0.0;0.0714285714286;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0384615384615;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0714285714286;;0.0;0.0555555555556;;0.0416666666667;;0.0625;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00328048113723
helicopter;0.0;0.0212121212121;;0.0;0.0224719101124;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.1;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0191256830601;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00546746856206
ibis;0.0;0.00606060606061;;0.0;0.0337078651685;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0117647058824;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;;0.0;;0.0;0.00819672131148;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;;0.0;0.00437397484964
inline_skate;0.0;0.0151515151515;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0208333333333;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00246036085293
joshua_tree;0.0;0.0030303030303;;0.0;0.0;;0.0;0.0;;0.0483870967742;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0625;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.1;0.0;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0238095238095;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00273373428103
kangaroo;0.0;0.00606060606061;;0.0;0.0;;0.0;0.0;;0.0322580645161;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0217391304348;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.013698630137;0.00588235294118;;;;0.0;0.0;;0.0;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0109289617486;0.0;0.0;0.0555555555556;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.03125;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;0.0;0.0;0.0;;0.0;0.00437397484964
ketch;0.0;0.030303030303;;0.0;0.0;;0.0;0.0;;0.0;0.0227272727273;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0294117647059;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0277777777778;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00492072170585
lamp;0.0;0.00606060606061;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0555555555556;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.00819672131148;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555555556;;0.0;0.00300710770913
laptop;0.05;0.0121212121212;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;0.0;0.0;0.0;;0.0;0.00246036085293
Leopards;0.0;0.00606060606061;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.454545454545;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0120284308365
llama;0.0;0.00909090909091;;0.0;0.0112359550562;;0.0;0.0714285714286;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0625;0.0;0.0;;;0.0;0.1;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714286;;0.0;;;0.0;;0.0;0.00819672131148;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00382722799344
lobster;0.0;0.00606060606061;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0555555555556;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0384615384615;0.0;0.0;;0.00684931506849;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00819672131148;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00246036085293
lotus;0.0;0.0242424242424;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.09375;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00437397484964
mandolin;0.0;0.0030303030303;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0625;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0176470588235;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00191361399672
mayfly;0.0;0.00909090909091;;0.0;0.0112359550562;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.03125;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0227272727273;0.0;0.0;0.0;0.0;;0.0;0.00273373428103
menorah;0.0;0.0030303030303;;0.0;0.0337078651685;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0434782608696;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0714285714286;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;;0.05;;0.0;0.00819672131148;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0833333333333;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0340909090909;0.0;0.0;0.0;0.0;;0.0;0.00546746856206
metronome;0.0;0.00606060606061;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0384615384615;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;0.0;0.0;0.0;0.0;0.0;;0.0;0.00109349371241
minaret;0.0;0.00606060606061;;0.0;0.0168539325843;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.013698630137;0.00588235294118;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;0.0;0.0;0.0;;0.0;0.00300710770913
Motorbikes;0.0;0.00909090909091;;0.0;0.0280898876404;;0.0;0.0;;0.0161290322581;0.0;;0.0;0.0;;;0.0208333333333;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.013698630137;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.46174863388;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0113636363636;0.0;0.0;0.0;0.0;;0.0;0.0500273373428
nautilus;0.0;0.00606060606061;;0.0;0.00561797752809;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0357142857143;;0.0;0.0117647058824;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0833333333333;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0384615384615;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00218698742482
octopus;0.0;0.00606060606061;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.2;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00136686714051
okapi;0.0;0.0;;0.0;0.0168539325843;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.1;0.0;;0.013698630137;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00546448087432;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0263157894737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00246036085293
pagoda;0.0;0.0151515151515;;0.0;0.00561797752809;;0.0;0.0;;0.0161290322581;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0109289617486;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00328048113723
panda;0.0;0.00606060606061;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0357142857143;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.03125;;;0.0;;0.0454545454545;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00191361399672
pigeon;0.0;0.00606060606061;;0.0;0.0168539325843;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.00588235294118;;;;0.0;0.0;;0.0;0.0185185185185;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.00273224043716;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00218698742482
pizza;0.0;0.00606060606061;;0.0;0.00561797752809;;0.0;0.0;;0.0322580645161;0.0;;0.0;0.0;;;0.0208333333333;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.00684931506849;0.0;;;;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.03125;0.0;0.0;0.0;0.0;0.0357142857143;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.05;;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.00273373428103
